event_key,discipline_key,discipline_name,discipline_category,team_type,sort_order,coverage_flag,notes
2001_turku_finland,2001_turku_finland__freestyle,Freestyle,freestyle,singles,2,complete,
2001_turku_finland,2001_turku_finland__singles_net,Singles Net,net,singles,3,complete,
2001_vancouver,2001_vancouver__intermediate_doubles,Intermediate Doubles,golf,doubles,1,complete,
2001_vancouver,2001_vancouver__intermediate_singles,Intermediate Singles,golf,singles,2,complete,
2001_vancouver,2001_vancouver__mixed_doubles,Mixed Doubles,golf,doubles,3,complete,
2001_vancouver,2001_vancouver__open_doubles,Open Doubles,golf,doubles,4,complete,
2001_vancouver,2001_vancouver__open_singles,Open Singles,golf,singles,5,mostly_complete,
2001_vancouver,2001_vancouver__womens_golf,Women's Golf,golf,singles,6,complete,
2001_vienna,2001_vienna__intermediate_single_double_freestyle,Intermediate Single & Double Freestyle,freestyle,doubles,1,complete,
2001_westregion,2001_westregion__intermediate_doubles_net,Intermediate Doubles Net,net,doubles,1,complete,
2001_westregion,2001_westregion__womens_doubles_net,Women's Doubles Net,net,doubles,10,complete,
2001_westregion,2001_westregion__womens_singles_net,Women's Singles Net,net,singles,11,complete,
2001_westregion,2001_westregion__intermediate_singles_freestyle,Intermediate Singles Freestyle,freestyle,singles,2,complete,
2001_westregion,2001_westregion__intermediate_singles_net,Intermediate Singles Net,net,singles,3,complete,
2001_westregion,2001_westregion__open_doubles_net,Open Doubles Net,net,doubles,4,complete,
2001_westregion,2001_westregion__open_freestyle_shred_contest,Open Freestyle Shred Contest,freestyle,singles,5,complete,
2001_westregion,2001_westregion__open_golf,Open Golf,golf,singles,6,complete,
2001_westregion,2001_westregion__open_mixed_doubles_net,Open Mixed Doubles Net,net,doubles,7,complete,
2001_westregion,2001_westregion__open_singles_freestyle,Open Singles Freestyle,freestyle,singles,8,mostly_complete,
2001_westregion,2001_westregion__open_singles_net,Open Singles Net,net,singles,9,complete,
2001_worlds_san_francisco,2001_worlds_san_francisco__intermediate_doubles_net,Intermediate Doubles Net,net,doubles,1,complete,
2001_worlds_san_francisco,2001_worlds_san_francisco__open_mixed_doubles_net,Open Mixed Doubles Net,net,doubles,10,complete,
2001_worlds_san_francisco,2001_worlds_san_francisco__open_shred_30,Open Shred 30,freestyle,singles,11,complete,
2001_worlds_san_francisco,2001_worlds_san_francisco__open_singles_freestyle,Open Singles Freestyle,freestyle,singles,12,partial,
2001_worlds_san_francisco,2001_worlds_san_francisco__open_singles_net,Open Singles Net,net,singles,13,complete,
2001_worlds_san_francisco,2001_worlds_san_francisco__open_timed_consecutives,Open Timed Consecutives,sideline,singles,14,complete,
2001_worlds_san_francisco,2001_worlds_san_francisco__womens_doubles_distance_one_pass,Women's Doubles Distance One-Pass,sideline,doubles,15,complete,
2001_worlds_san_francisco,2001_worlds_san_francisco__womens_doubles_net,Women's Doubles Net,net,doubles,16,complete,
2001_worlds_san_francisco,2001_worlds_san_francisco__womens_golf,Women's Golf,golf,singles,17,complete,
2001_worlds_san_francisco,2001_worlds_san_francisco__womens_shred_30,Women's Shred 30,freestyle,singles,18,complete,
2001_worlds_san_francisco,2001_worlds_san_francisco__womens_singles_freestyle,Women's Singles Freestyle,freestyle,singles,19,complete,
2001_worlds_san_francisco,2001_worlds_san_francisco__intermediate_golf,Intermediate Golf,golf,singles,2,complete,
2001_worlds_san_francisco,2001_worlds_san_francisco__womens_singles_net,Women's Singles Net,net,singles,20,complete,
2001_worlds_san_francisco,2001_worlds_san_francisco__womens_timed_consecutives,Women's Timed Consecutives,sideline,singles,21,complete,
2001_worlds_san_francisco,2001_worlds_san_francisco__intermediate_singles_freestyle,Intermediate Singles Freestyle,freestyle,singles,3,mostly_complete,
2001_worlds_san_francisco,2001_worlds_san_francisco__intermediate_singles_net,Intermediate Singles Net,net,singles,4,mostly_complete,
2001_worlds_san_francisco,2001_worlds_san_francisco__open_doubles_distance_one_pass,Open Doubles Distance One-Pass,sideline,doubles,5,complete,
2001_worlds_san_francisco,2001_worlds_san_francisco__open_doubles_freestyle,Open Doubles Freestyle,freestyle,doubles,6,complete,
2001_worlds_san_francisco,2001_worlds_san_francisco__open_doubles_net,Open Doubles Net,net,doubles,7,mostly_complete,
2001_worlds_san_francisco,2001_worlds_san_francisco__open_golf,Open Golf,golf,singles,8,complete,
2001_worlds_san_francisco,2001_worlds_san_francisco__open_mixed_doubles_freestyle,Open Mixed Doubles Freestyle,freestyle,doubles,9,complete,
2002_cinco_de_mayo,2002_cinco_de_mayo__intermediate,Intermediate,freestyle,singles,1,complete,
2002_cinco_de_mayo,2002_cinco_de_mayo__novice,Novice,freestyle,singles,2,complete,
2002_cinco_de_mayo,2002_cinco_de_mayo__shred_30,Shred 30,freestyle,singles,3,complete,
2002_cinco_de_mayo,2002_cinco_de_mayo__sick_one,Sick One,freestyle,singles,4,complete,
2002_czech,2002_czech__30sec_shred,30Sec Shred,freestyle,singles,1,complete,
2002_czech,2002_czech__doubles_freestyle,Doubles Freestyle,freestyle,doubles,2,complete,
2002_czech,2002_czech__girls_freestyle,Girl's Freestyle,freestyle,singles,3,complete,
2002_czech,2002_czech__intermediate_freestyle,Intermediate Freestyle,freestyle,singles,4,mostly_complete,
2002_czech,2002_czech__open_freestyle,Open Freestyle,freestyle,singles,5,complete,
2002_czech,2002_czech__sick_3,Sick 3,freestyle,singles,6,complete,
2002_de_france_de,2002_de_france_de__intermediate_single_freestyle,Intermediate Single Freestyle,freestyle,singles,1,complete,
2002_de_france_de,2002_de_france_de__open_double_net,Open Double Net,net,doubles,2,complete,
2002_de_france_de,2002_de_france_de__open_shred,Open Shred,freestyle,singles,3,mostly_complete,
2002_de_france_de,2002_de_france_de__open_single_freestyle,Open Single Freestyle,freestyle,singles,4,complete,
2002_de_france_de,2002_de_france_de__open_single_net,Open Single Net,net,singles,5,complete,
2002_de_france_de,2002_de_france_de__open_women_single_freestyle,Open Women Single Freestyle,freestyle,singles,6,complete,
2002_de_france_de,2002_de_france_de__sick_3_at_3am_in_the_bar,Sick 3 At 3Am In The Bar,freestyle,singles,7,complete,
2002_de_france_de,2002_de_france_de__team_freestyle,Team Freestyle,freestyle,doubles,8,complete,
2002_de_france_de,2002_de_france_de__unknown,Unknown,unknown,singles,9,mostly_complete,
2002_eastregion,2002_eastregion__intermediate,Intermediate,freestyle,doubles,1,complete,
2002_eastregion,2002_eastregion__novice,Novice,freestyle,singles,2,complete,
2002_eastregion,2002_eastregion__phat_trick,Phat Trick,freestyle,singles,3,complete,
2002_finnish,2002_finnish__intermediate_doubles_net,Intermediate Doubles Net,net,doubles,1,complete,
2002_finnish,2002_finnish__intermediate_freestyle,Intermediate Freestyle,freestyle,singles,2,complete,
2002_finnish,2002_finnish__intermediate_singles_net,Intermediate Singles Net,net,singles,3,complete,
2002_finnish,2002_finnish__open_doubles_net,Open Doubles Net,net,doubles,4,complete,
2002_finnish,2002_finnish__open_freestyle,Open Freestyle,freestyle,singles,5,complete,
2002_finnish,2002_finnish__open_singles_net,Open Singles Net,net,singles,6,complete,
2002_finnsta_city,2002_finnsta_city__intermediate_freestyle,Intermediate Freestyle,freestyle,singles,1,complete,
2002_finnsta_city,2002_finnsta_city__open_freestyle,Open Freestyle,freestyle,singles,2,complete,
2002_footbagjam_frankfurt,2002_footbagjam_frankfurt__doubles_net_open,Doubles Net Open,net,doubles,1,mostly_complete,
2002_footbagjam_frankfurt,2002_footbagjam_frankfurt__singles_freestyle_open,Singles Freestyle Open,freestyle,singles,2,complete,
2002_footbagjam_frankfurt,2002_footbagjam_frankfurt__singles_net_open,Singles Net Open,net,singles,3,complete,
2002_footbagjam_portersville,2002_footbagjam_portersville__impromptu_sick_3,Impromptu Sick 3,freestyle,singles,1,complete,
2002_footbagjam_portersville,2002_footbagjam_portersville__last_man_standing,Last Man Standing,freestyle,singles,2,complete,
2002_footjam_meets_3borderscup,2002_footjam_meets_3borderscup__intermediate_doubles_net,Intermediate Doubles Net,net,doubles,1,complete,
2002_footjam_meets_3borderscup,2002_footjam_meets_3borderscup__ladies_freestyle,Ladies Freestyle,freestyle,singles,2,partial,
2002_footjam_meets_3borderscup,2002_footjam_meets_3borderscup__open_doubles_net,Open Doubles Net,net,doubles,3,complete,
2002_footjam_meets_3borderscup,2002_footjam_meets_3borderscup__open_freestyle,Open Freestyle,freestyle,singles,4,complete,
2002_footjam_meets_3borderscup,2002_footjam_meets_3borderscup__sick_3_contest,Sick 3 Contest,freestyle,singles,5,complete,
2002_hungarian,2002_hungarian__intermediate_freestyle,***Intermediate Freestyle,freestyle,singles,1,complete,
2002_hungarian,2002_hungarian__junior_freestyle,***Junior Freestyle,freestyle,singles,2,complete,
2002_hungarian,2002_hungarian__open_freestyle,***Open Freestyle,freestyle,singles,3,complete,
2002_hungarian,2002_hungarian__womens_freestyle,***Women's Freestyle,freestyle,singles,4,complete,
2002_new_south_wales,2002_new_south_wales__freestyle_singles,Freestyle Singles,freestyle,singles,1,complete,
2002_new_south_wales,2002_new_south_wales__sick_3,Sick 3,freestyle,singles,2,complete,
2002_pennstatetrios_o_f,2002_pennstatetrios_o_f__intermediate_routines,Intermediate Routines,freestyle,singles,1,complete,
2002_pennstatetrios_o_f,2002_pennstatetrios_o_f__intermediate_shred,Intermediate Shred,freestyle,singles,2,complete,
2002_pennstatetrios_o_f,2002_pennstatetrios_o_f__open_routines,Open Routines,freestyle,singles,3,complete,
2002_pennstatetrios_o_f,2002_pennstatetrios_o_f__open_shred,Open Shred,freestyle,singles,4,complete,
2002_quebec_city,2002_quebec_city__intermediate_singles,Intermediate Singles,net,singles,1,complete,
2002_quebec_city,2002_quebec_city__interm_diate_doubles,Intermédiate Doubles,net,doubles,2,complete,
2002_quebec_city,2002_quebec_city__open_doubles,Open Doubles,net,doubles,3,mostly_complete,
2002_quebec_city,2002_quebec_city__open_singles,Open Singles,net,singles,4,mostly_complete,
2002_queensland_challenge,2002_queensland_challenge__intermediate_1min_30_sec,Intermediate 1Min 30 Sec,freestyle,singles,1,complete,
2002_s_l_o,2002_s_l_o__intermediate_doubles_net,Intermediate Doubles Net,net,doubles,1,complete,
2002_s_l_o,2002_s_l_o__mixed_doubles_net,Mixed Doubles Net,net,doubles,2,complete,
2002_s_l_o,2002_s_l_o__open_doubles_net,Open Doubles Net,net,doubles,3,complete,
2002_shred_zero_summer,2002_shred_zero_summer__intermediate_shred_30,Intermediate Shred 30,freestyle,singles,1,complete,
2002_shred_zero_summer,2002_shred_zero_summer__open_shred_30,Open Shred 30,freestyle,singles,2,complete,
2002_shred_zero_summer,2002_shred_zero_summer__open_sick_3,Open Sick 3,freestyle,singles,3,complete,
2002_texas_state,2002_texas_state__30_second_shred,30 Second Shred,freestyle,singles,1,complete,
2002_texas_state,2002_texas_state__pro_golf,Pro Golf,golf,singles,10,complete,
2002_texas_state,2002_texas_state__pro_one_minute_consecutives,Pro One Minute Consecutives,sideline,singles,11,complete,
2002_texas_state,2002_texas_state__pro_singles_net,Pro Singles Net,net,singles,12,complete,
2002_texas_state,2002_texas_state__intermediate_doubles_net,Intermediate Doubles Net,net,doubles,2,complete,
2002_texas_state,2002_texas_state__intermediate_freestyle,Intermediate Freestyle,freestyle,singles,3,complete,
2002_texas_state,2002_texas_state__intermediate_golf,Intermediate Golf,golf,singles,4,complete,
2002_texas_state,2002_texas_state__intermediate_one_minute_consecutives,Intermediate One Minute Consecutives,sideline,singles,5,complete,
2002_texas_state,2002_texas_state__intermediate_singles_net,Intermediate Singles Net,net,singles,6,complete,
2002_texas_state,2002_texas_state__mixed_doubles_net,Mixed Doubles Net,net,doubles,7,complete,
2002_texas_state,2002_texas_state__pro_doubles_net,Pro Doubles Net,net,doubles,8,complete,
2002_texas_state,2002_texas_state__pro_freestyle,Pro Freestyle,freestyle,singles,9,complete,
2002_usopen_chicago,2002_usopen_chicago__intermediate_flow_freestyle,Intermediate Flow Freestyle,freestyle,singles,1,complete,
2002_usopen_chicago,2002_usopen_chicago__intermediate_freestyle_routines,Intermediate Freestyle Routines,freestyle,singles,2,complete,
2002_usopen_chicago,2002_usopen_chicago__intermediate_shred_30_contest,Intermediate Shred :30 Contest,freestyle,singles,3,complete,
2002_usopen_chicago,2002_usopen_chicago__novice_3_minute_consecutives,Novice 3 Minute Consecutives,sideline,singles,4,complete,
2002_usopen_chicago,2002_usopen_chicago__novice_circle_jamz,Novice Circle Jamz,freestyle,singles,5,complete,
2002_usopen_chicago,2002_usopen_chicago__pro_flow_freestyle,Pro Flow Freestyle,freestyle,singles,6,complete,
2002_usopen_chicago,2002_usopen_chicago__pro_shred_30_contest,Pro Shred :30 Contest,freestyle,singles,7,complete,
2002_victorian,2002_victorian__freestyle_routines,Freestyle Routines,freestyle,singles,1,complete,
2002_victorian,2002_victorian__routines,Routines,freestyle,singles,2,complete,
2002_victorian,2002_victorian__shred_30,Shred 30,freestyle,singles,3,complete,
2002_victorian,2002_victorian__sick_3,Sick 3,freestyle,singles,4,complete,
2002_westregion,2002_westregion__intermediate_freestyle,Intermediate Freestyle,freestyle,singles,1,complete,
2002_westregion,2002_westregion__womens_doubles_net,Women's Doubles Net,net,doubles,10,complete,
2002_westregion,2002_westregion__womens_singles_net,Women's Singles Net,net,singles,11,complete,
2002_westregion,2002_westregion__intermediate_singles_net,Intermediate Singles Net,net,singles,2,complete,
2002_westregion,2002_westregion__open_doubles_freestyle,Open Doubles Freestyle,freestyle,doubles,3,complete,
2002_westregion,2002_westregion__open_doubles_net,Open Doubles Net,net,doubles,4,complete,
2002_westregion,2002_westregion__open_mixed_doubles_net,Open Mixed Doubles Net,net,doubles,5,complete,
2002_westregion,2002_westregion__open_shred_30_freestyle,Open Shred:30 Freestyle,freestyle,singles,6,complete,
2002_westregion,2002_westregion__open_sick_3_trick_combo,Open Sick 3-Trick Combo,freestyle,singles,7,complete,
2002_westregion,2002_westregion__open_singles_freestyle,Open Singles Freestyle,freestyle,singles,8,complete,
2002_westregion,2002_westregion__open_singles_net,Open Singles Net,net,singles,9,complete,
2002_woodstower_french_opening,2002_woodstower_french_opening__battle,Battle,freestyle,singles,1,complete,
2002_worlds_san_francisco,2002_worlds_san_francisco__open_doubles_net,Open Doubles Net,net,doubles,1,mostly_complete,
2002_worlds_san_francisco,2002_worlds_san_francisco__open_mixed_doubles_net,Open Mixed Doubles Net,net,doubles,2,complete,
2002_worlds_san_francisco,2002_worlds_san_francisco__open_singles_net,Open Singles Net,net,singles,3,mostly_complete,
2002_worlds_san_francisco,2002_worlds_san_francisco__open_singles_routines,Open Singles Routines,freestyle,singles,4,complete,
2002_worlds_san_francisco,2002_worlds_san_francisco__womens_doubles_net,Women's Doubles Net,net,doubles,5,complete,
2002_worlds_san_francisco,2002_worlds_san_francisco__womens_singles_net,Women's Singles Net,net,singles,6,mostly_complete,
2003_beaver_open,2003_beaver_open__freestyle,Freestyle,freestyle,singles,1,complete,
2003_beaver_open,2003_beaver_open__pro_am_net,Pro/Am Net,net,doubles,2,complete,
2003_canadian,2003_canadian__intermediate_singles_freestyle,Intermediate Singles Freestyle,freestyle,singles,1,complete,
2003_canadian,2003_canadian__novice_singles_net,Novice Singles Net,net,singles,2,complete,
2003_canadian,2003_canadian__open_doubles_net,Open Doubles Net,net,doubles,3,complete,
2003_canadian,2003_canadian__open_singles_freestyle,Open Singles Freestyle,freestyle,singles,4,complete,
2003_canadian,2003_canadian__open_singles_net,Open Singles Net,net,singles,5,complete,
2003_canadian,2003_canadian__shred_30_champion,Shred 30 Champion,freestyle,doubles,6,complete,
2003_chilly_philly,2003_chilly_philly__intermediate_shred_30,Intermediate Shred 30,freestyle,singles,1,complete,
2003_chilly_philly,2003_chilly_philly__novice,Novice,freestyle,singles,2,complete,
2003_chilly_philly,2003_chilly_philly__open_shred_30,Open Shred 30,freestyle,singles,3,complete,
2003_colorado_shred_symposium,2003_colorado_shred_symposium__intermediate_shred_30,Intermediate Shred 30,freestyle,singles,1,complete,
2003_colorado_shred_symposium,2003_colorado_shred_symposium__open_big_3,Open Big 3,freestyle,singles,2,complete,
2003_colorado_shred_symposium,2003_colorado_shred_symposium__open_most_rippin_run,Open Most Rippin' Run,freestyle,singles,3,complete,
2003_colorado_shred_symposium,2003_colorado_shred_symposium__open_shred_30,Open Shred 30,freestyle,singles,4,complete,
2003_colorado_shred_symposium,2003_colorado_shred_symposium__sick_trick,Sick Trick,freestyle,singles,5,complete,
2003_colorado_shred_symposium,2003_colorado_shred_symposium__womens_shred_30,Women's Shred 30,freestyle,singles,6,complete,
2003_eastregion,2003_eastregion__intermediate,Intermediate,freestyle,singles,1,mostly_complete,
2003_eastregion,2003_eastregion__intermediate_doubles,Intermediate Doubles,freestyle,doubles,2,complete,
2003_eastregion,2003_eastregion__intermediate_singles,Intermediate Singles,freestyle,singles,3,complete,
2003_eastregion,2003_eastregion__masters_division_singles,Master's Division Singles,freestyle,singles,4,complete,
2003_eastregion,2003_eastregion__novice,Novice,freestyle,singles,5,complete,
2003_eastregion,2003_eastregion__open_doubles,Open Doubles,freestyle,doubles,6,complete,
2003_eastregion,2003_eastregion__open_singles,Open Singles,freestyle,singles,7,mostly_complete,
2003_eastregion,2003_eastregion__routines,Routines,freestyle,singles,8,complete,
2003_eastregion,2003_eastregion__sick_3,Sick 3,freestyle,singles,9,complete,
2003_eastregion_2,2003_eastregion_2__5_minute_consecutive_kicks,5 Minute Consecutive Kicks,sideline,singles,1,complete,
2003_eastregion_2,2003_eastregion_2__intermediate_routines,Intermediate Routines,freestyle,singles,2,complete,
2003_eastregion_2,2003_eastregion_2__intermediate_sick_trick,Intermediate Sick Trick,freestyle,singles,3,complete,
2003_eastregion_2,2003_eastregion_2__open_routines,Open Routines,freestyle,singles,4,complete,
2003_eastregion_2,2003_eastregion_2__open_shred_30,Open Shred 30,freestyle,singles,5,complete,
2003_eastregion_2,2003_eastregion_2__open_sick_three,Open Sick Three,freestyle,singles,6,complete,
2003_eurochamp_frankfurt,2003_eurochamp_frankfurt__intermediate_doubles_net,Intermediate Doubles Net,net,doubles,1,complete,
2003_eurochamp_frankfurt,2003_eurochamp_frankfurt__sick_3,Sick 3,freestyle,singles,10,complete,
2003_eurochamp_frankfurt,2003_eurochamp_frankfurt__intermediate_singles_freestyle_33_player,Intermediate Singles Freestyle 33 Player,freestyle,singles,2,partial,
2003_eurochamp_frankfurt,2003_eurochamp_frankfurt__intermediate_singles_net,Intermediate Singles Net,net,singles,3,complete,
2003_eurochamp_frankfurt,2003_eurochamp_frankfurt__open_doubles_freestyle_6_teams,Open Doubles Freestyle 6 Teams,freestyle,doubles,4,complete,
2003_eurochamp_frankfurt,2003_eurochamp_frankfurt__open_doubles_net,Open Doubles Net,net,doubles,5,complete,
2003_eurochamp_frankfurt,2003_eurochamp_frankfurt__open_singles_freestyle_38_player,Open Singles Freestyle 38 Player,freestyle,singles,6,partial,
2003_eurochamp_frankfurt,2003_eurochamp_frankfurt__open_singles_freestyle_women_15_player,Open Singles Freestyle Women 15 Player,freestyle,singles,7,mostly_complete,
2003_eurochamp_frankfurt,2003_eurochamp_frankfurt__open_singles_net,Open Singles Net,net,singles,8,complete,
2003_eurochamp_frankfurt,2003_eurochamp_frankfurt__shred_contest_12_player,Shred Contest 12 Player,freestyle,singles,9,complete,
2003_finnish,2003_finnish__intermediate_doubles_net,Intermediate Doubles Net,net,doubles,1,complete,
2003_finnish,2003_finnish__intermediate_freestyle,Intermediate Freestyle,freestyle,singles,2,complete,
2003_finnish,2003_finnish__intermediate_singles_net,Intermediate Singles Net,net,singles,3,complete,
2003_finnish,2003_finnish__open_shred,Open Shred,freestyle,singles,4,complete,
2003_finnish,2003_finnish__pro_doubles_net,Pro Doubles Net,net,doubles,5,mostly_complete,
2003_finnish,2003_finnish__pro_freestyle,Pro Freestyle,freestyle,singles,6,complete,
2003_finnish,2003_finnish__pro_singles_net,Pro Singles Net,net,singles,7,complete,
2003_footbagjam_ambridge,2003_footbagjam_ambridge__intermediate_big3,Intermediate Big3,freestyle,singles,1,partial,
2003_footbagjam_ambridge,2003_footbagjam_ambridge__intermediate_shred30,Intermediate Shred30,freestyle,singles,2,complete,
2003_footbagjam_ambridge,2003_footbagjam_ambridge__open_shred30,Open Shred30,freestyle,singles,3,complete,
2003_footbagjam_copenhagen,2003_footbagjam_copenhagen__golf,Golf,golf,singles,1,complete,
2003_footbagjam_copenhagen,2003_footbagjam_copenhagen__intermediate_freestyle,Intermediate Freestyle,freestyle,singles,2,complete,
2003_footbagjam_copenhagen,2003_footbagjam_copenhagen__open_double_net,Open Double Net,net,doubles,3,complete,
2003_footbagjam_copenhagen,2003_footbagjam_copenhagen__open_freestyle,Open Freestyle,freestyle,singles,4,complete,
2003_footbagjam_copenhagen,2003_footbagjam_copenhagen__open_single_net,Open Single Net,net,singles,5,complete,
2003_footbagjam_copenhagen,2003_footbagjam_copenhagen__unknown,Unknown,unknown,singles,6,complete,
2003_footbagjam_copenhagen,2003_footbagjam_copenhagen__womens_freestyle,Women's Freestyle,freestyle,singles,7,complete,
2003_footbagjam_frankfurt,2003_footbagjam_frankfurt__doubles_net_open,Doubles Net Open,net,doubles,1,partial,
2003_footbagjam_frankfurt,2003_footbagjam_frankfurt__doubles_net_women,Doubles Net Women,net,doubles,2,complete,
2003_footbagjam_frankfurt,2003_footbagjam_frankfurt__singles_net_open,Singles Net Open,net,singles,3,partial,
2003_footbagjam_zeil_am_main,2003_footbagjam_zeil_am_main__german_ranking_open_freestyle,German Ranking Open Freestyle,freestyle,singles,1,complete,
2003_footbagjam_zeil_am_main,2003_footbagjam_zeil_am_main__intermediate_freestyle,Intermediate Freestyle,freestyle,singles,2,complete,
2003_footbagjam_zeil_am_main,2003_footbagjam_zeil_am_main__open_doubles_net,Open Doubles Net,net,doubles,3,complete,
2003_footbagjam_zeil_am_main,2003_footbagjam_zeil_am_main__open_freestyle,Open Freestyle,freestyle,singles,4,complete,
2003_footbagjam_zeil_am_main,2003_footbagjam_zeil_am_main__open_singles_net,Open Singles Net,net,singles,5,complete,
2003_footbagjam_zeil_am_main,2003_footbagjam_zeil_am_main__womens_freestyle,Women's Freestyle,freestyle,singles,6,complete,
2003_french,2003_french__intermediate_single_freestyle,Intermediate Single Freestyle,freestyle,singles,1,complete,
2003_french,2003_french__open_double_net,Open Double Net,net,doubles,2,mostly_complete,
2003_french,2003_french__open_shred,Open Shred,freestyle,singles,3,mostly_complete,
2003_french,2003_french__open_sick_3,Open Sick 3,freestyle,singles,4,complete,
2003_french,2003_french__open_single,Open Single,net,singles,5,complete,
2003_french,2003_french__open_single_freestyle_women,Open Single Freestyle Women,freestyle,singles,6,complete,
2003_french,2003_french__open_single_net,Open Single Net,net,singles,7,mostly_complete,
2003_french,2003_french__open_team_freestyle,Open Team Freestyle,freestyle,doubles,8,complete,
2003_funtastik_summer,2003_funtastik_summer__doubles_net_intermediate,Doubles Net- Intermediate,net,doubles,1,complete,
2003_funtastik_summer,2003_funtastik_summer__pro_single_net,Pro Single Net,net,singles,10,complete,
2003_funtastik_summer,2003_funtastik_summer__singles_net_intermediate,Singles Net- Intermediate,net,singles,11,complete,
2003_funtastik_summer,2003_funtastik_summer__singles_net_novice,Singles Net- Novice,net,singles,12,complete,
2003_funtastik_summer,2003_funtastik_summer__doubles_net_novice,Doubles Net- Novice,net,doubles,2,complete,
2003_funtastik_summer,2003_funtastik_summer__freestyle_novice,Freestyle – Novice,freestyle,singles,3,complete,
2003_funtastik_summer,2003_funtastik_summer__freestyle_amateur,Freestyle-Amateur,freestyle,singles,4,complete,
2003_funtastik_summer,2003_funtastik_summer__golf_amateur,Golf -Amateur,golf,singles,5,complete,
2003_funtastik_summer,2003_funtastik_summer__masters_singles_net,Master’S Singles Net,net,singles,6,complete,
2003_funtastik_summer,2003_funtastik_summer__pro_doubles_net,Pro Doubles Net,net,doubles,7,complete,
2003_funtastik_summer,2003_funtastik_summer__pro_freestyle_single,Pro Freestyle- Single,freestyle,singles,8,complete,
2003_funtastik_summer,2003_funtastik_summer__pro_golf,Pro Golf,golf,singles,9,complete,
2003_kick_til_youre,2003_kick_til_youre__intermediate,Intermediate,freestyle,singles,1,complete,
2003_kick_til_youre,2003_kick_til_youre__novice,Novice,freestyle,singles,2,complete,
2003_kick_til_youre,2003_kick_til_youre__open,Open,freestyle,singles,3,complete,
2003_lhivernal_windchill,2003_lhivernal_windchill__open_doubles_net,Open Doubles Net,net,doubles,1,complete,
2003_mecca,2003_mecca__girls_freestyle,Girls Freestyle,freestyle,singles,1,complete,
2003_mecca,2003_mecca__intermediate_freestyle,Intermediate Freestyle,freestyle,singles,2,complete,
2003_mecca,2003_mecca__open_freestyle,Open Freestyle,freestyle,singles,3,complete,
2003_midwest_exhibition,2003_midwest_exhibition__intermediate_shred_30_contest,Intermediate Shred :30 Contest,freestyle,singles,1,complete,
2003_midwest_exhibition,2003_midwest_exhibition__intermediate_singles_freestyle,Intermediate Singles Freestyle,freestyle,singles,2,complete,
2003_midwest_exhibition,2003_midwest_exhibition__novice_circle_jamz_competition,"Novice ""Circle Jamz"" Competition",freestyle,singles,3,complete,
2003_midwest_exhibition,2003_midwest_exhibition__novice_consecutives_competition,Novice Consecutives Competition,sideline,singles,4,complete,
2003_midwest_exhibition,2003_midwest_exhibition__open_phat_trick_contest,Open Phat Trick Contest,freestyle,singles,5,complete,
2003_midwest_exhibition,2003_midwest_exhibition__open_shred_30_contest,Open Shred :30 Contest,freestyle,singles,6,complete,
2003_midwest_exhibition,2003_midwest_exhibition__open_sick_three_contest,Open Sick Three Contest,freestyle,singles,7,complete,
2003_midwest_exhibition,2003_midwest_exhibition__open_singles_freestyle,Open Singles Freestyle,freestyle,singles,8,complete,
2003_midwest_exhibition,2003_midwest_exhibition__womens_novice_consecutives,Women's Novice Consecutives,sideline,singles,9,complete,
2003_montreal,2003_montreal__intermediate_doubles_net,Intermediate Doubles Net,net,doubles,1,complete,
2003_montreal,2003_montreal__intermediate_singles_net,Intermediate Singles Net,net,singles,2,complete,
2003_montreal,2003_montreal__novice_singles_net,Novice Singles Net,net,singles,3,complete,
2003_montreal,2003_montreal__open_doubles_net,Open Doubles Net,net,doubles,4,complete,
2003_montreal,2003_montreal__open_singles_net,Open Singles Net,net,singles,5,complete,
2003_montreal,2003_montreal__women_singles_net,Women Singles Net,net,singles,6,complete,
2003_montreal_challenge,2003_montreal_challenge__intermediate_routines,Intermediate Routines,freestyle,doubles,1,complete,
2003_montreal_challenge,2003_montreal_challenge__intermediate_shred30,Intermediate Shred30,freestyle,doubles,2,complete,
2003_montreal_challenge,2003_montreal_challenge__pro_routines,Pro Routines,freestyle,doubles,3,complete,
2003_montreal_challenge,2003_montreal_challenge__pro_shred30,Pro Shred30,freestyle,doubles,4,complete,
2003_rnh_contest,2003_rnh_contest__girls_freestyle,Girls Freestyle,freestyle,singles,1,complete,
2003_rnh_contest,2003_rnh_contest__intermediate_freestyle,Intermediate Freestyle,freestyle,singles,2,complete,
2003_rnh_contest,2003_rnh_contest__open_doubles_net,Open Doubles Net,net,doubles,3,complete,
2003_rnh_contest,2003_rnh_contest__open_freestyle,Open Freestyle,freestyle,singles,4,complete,
2003_rnh_contest,2003_rnh_contest__shred_30,Shred 30?,freestyle,singles,5,complete,
2003_rnh_contest,2003_rnh_contest__sick_3,Sick 3,freestyle,singles,6,complete,
2003_seapa_nz,2003_seapa_nz__1_minute_intermediate_freestyle,1 Minute Intermediate Freestyle,freestyle,singles,1,complete,
2003_seapa_nz,2003_seapa_nz__2_minute_open_freestyle,2 Minute Open Freestyle,freestyle,singles,2,complete,
2003_seapa_nz,2003_seapa_nz__30_second_shred,30 Second Shred,freestyle,singles,3,complete,
2003_seapa_nz,2003_seapa_nz__sick_3_intermediate,Sick 3 - Intermediate,freestyle,singles,4,complete,
