event_key,discipline_key,discipline_name,discipline_category,team_type,sort_order,coverage_flag,notes
2008-championships-marseille-france,en_double_net,En Double Net,net,doubles,1,complete,
2008-championships-marseille-france,en_single_net,En Single Net,net,singles,2,complete,
2008-championships-marseille-france,en_single_freestyle,En Single Freestyle,freestyle,singles,3,complete,
2008-funtastik-summer-classic-harrisburg-usa,unknown,Unknown,unknown,singles,1,complete,
2008-funtastik-summer-classic-harrisburg-usa,pro_single_net,Pro Single Net,net,singles,2,complete,
2008-funtastik-summer-classic-harrisburg-usa,pro_doubles_net,Pro Doubles Net,net,doubles,3,complete,
2008-funtastik-summer-classic-harrisburg-usa,pro_freestyle_single,Pro Freestyle- Single,freestyle,singles,4,complete,
2008-funtastik-summer-classic-harrisburg-usa,pro_golf,Pro Golf,golf,singles,5,complete,
2008-funtastik-summer-classic-harrisburg-usa,masters_singles_net_prizes,Masters Singles Net- Prizes,net,singles,6,mostly_complete,
2008-funtastik-summer-classic-harrisburg-usa,amateur_singles_net_prizes,Amateur Singles Net -Prizes,net,singles,7,complete,
2008-funtastik-summer-classic-harrisburg-usa,amateur_doubles_net_prizes,Amateur Doubles Net - Prizes,net,doubles,8,complete,
2008-funtastik-summer-classic-harrisburg-usa,amateur_freestyle_prizes,Amateur Freestyle-Prizes,freestyle,singles,9,complete,
2008-greater-rochester-area-rochester-usa,routines,Routines,freestyle,singles,1,complete,
2008-greater-rochester-area-rochester-usa,sick_1,Sick 1,freestyle,singles,2,complete,
2008-greater-rochester-area-rochester-usa,sick_3,Sick 3,freestyle,singles,3,complete,
2008-greater-rochester-area-rochester-usa,ten,Ten,freestyle,singles,4,complete,
2008-greater-rochester-area-rochester-usa,circle,Circle,freestyle,singles,5,complete,
2008-jfk-fall-fury-jyv-skyl-finland,open_doubles_net,Open Doubles Net,net,doubles,1,complete,
2008-jfk-march-mayhem-jyv-skyl-finland,open_doubles_net,Open Doubles Net,net,doubles,1,complete,
2008-memphicago-kick-volley-salem-usa,open_doubles_net,Open Doubles Net,net,doubles,1,complete,
2008-montreal-spring-jam-montreal-canada,open_circle,Open Circle,freestyle,singles,1,complete,
2008-montreal-spring-jam-montreal-canada,inter_circle,Inter Circle,freestyle,singles,2,complete,
2008-montreal-spring-jam-montreal-canada,request_contest,Request Contest,freestyle,singles,3,complete,
2008-open-phoenix-usa,open_singles,Open Singles,net,singles,1,partial,
2008-open-phoenix-usa,open_doubles,Open Doubles,net,doubles,2,mostly_complete,
2008-open-phoenix-usa,open_mixed_doubles_net,Open Mixed Doubles Net,net,doubles,3,complete,
2008-rnh-contest-2008-paris-france,open_singles_net,Open Singles Net,net,singles,1,complete,
2008-rnh-contest-2008-paris-france,open_doubles_net,Open Doubles Net,net,doubles,2,complete,
2008-rnh-contest-2008-paris-france,routine,Routine,freestyle,singles,3,complete,
2008-rnh-contest-2008-paris-france,sick_3,Sick 3,freestyle,singles,4,mostly_complete,
2008-second-annual-nyfa-new-york-usa,open_singles_routines,Open Singles Routines,freestyle,singles,1,complete,
2008-second-annual-nyfa-new-york-usa,open_sick_3_trick,Open Sick 3-Trick,freestyle,singles,2,complete,
2008-second-annual-nyfa-new-york-usa,open_circle_contest,Open Circle Contest,freestyle,singles,3,complete,
2008-second-annual-nyfa-new-york-usa,womens_circle_contest,Women's Circle Contest,freestyle,singles,4,complete,
2008-shredmonton-assembly-2008-edmonton-canada,open_shred_30,Open Shred 30,freestyle,singles,1,complete,
2008-shredmonton-assembly-2008-edmonton-canada,open_sick_3,Open Sick 3,freestyle,singles,2,complete,
2008-shredmonton-assembly-2008-edmonton-canada,open_sick_trick,Open Sick Trick,freestyle,singles,3,complete,
2008-shredmonton-assembly-2008-edmonton-canada,intermediate_shred_30,Intermediate Shred 30,freestyle,singles,4,complete,
2008-shredmonton-assembly-2008-edmonton-canada,intermediate_sick_3,Intermediate Sick 3,freestyle,singles,5,complete,
2008-shredmonton-assembly-2008-edmonton-canada,intermediate_sick_trick,Intermediate Sick Trick,freestyle,singles,6,complete,
2008-shredmonton-assembly-2008-edmonton-canada,open_glow_four_square,Open Glow Four Square,sideline,singles,7,complete,
2008-shredmonton-assembly-2008-edmonton-canada,open_animation_freestyle,Open Animation Freestyle,freestyle,singles,8,complete,
2008-socali-jam-08-san-diego-usa,open_singles_freestyle,Open Singles Freestyle,freestyle,singles,1,complete,
2008-championships-memphis-usa,singles,Singles,net,singles,1,mostly_complete,
2008-championships-memphis-usa,doubles,Doubles,net,doubles,2,complete,
2008-texas-statewide-tournament-austin-usa,unknown,Unknown,unknown,singles,1,complete,
2008-texas-statewide-tournament-austin-usa,net_doubles,Net Doubles,net,doubles,2,complete,
2008-texas-statewide-tournament-austin-usa,net_singles,Net Singles,net,singles,3,complete,
2008-texas-statewide-tournament-austin-usa,golf,Golf,golf,singles,4,complete,
2008-texas-statewide-tournament-austin-usa,freestyle_circle_competition,Freestyle Circle Competition,freestyle,singles,5,complete,
2008-texas-statewide-tournament-austin-usa,freestyle_best_3,Freestyle Best 3,freestyle,singles,6,complete,
2008-texas-statewide-tournament-austin-usa,freestyle_big_1,Freestyle Big 1,freestyle,singles,7,complete,
2008-open-winnipeg-canada,open_routines,Open Routines,freestyle,singles,1,complete,
2008-open-winnipeg-canada,intermediate_routine,Intermediate Routine,freestyle,singles,2,complete,
2008-2008-green-cup-san-francisco-usa,open_doubles_for_the_green_cup,Open Doubles - For The Green Cup,net,doubles,1,complete,
2008-2008-green-cup-san-francisco-usa,open_singles,Open Singles,net,singles,2,complete,
2008-2008-green-cup-san-francisco-usa,open_mixed_doubles,Open Mixed Doubles,net,doubles,3,complete,
2008-2008-green-cup-san-francisco-usa,advance_doubles,Advance Doubles -,net,doubles,4,complete,
2008-championships-montreal-canada,open_doubles,Open Doubles,net,doubles,1,complete,
2008-championships-montreal-canada,open_singles,Open Singles,net,singles,2,mostly_complete,
2008-championships-montreal-canada,mixed_doubles,Mixed Doubles,net,doubles,3,complete,
2008-championships-montreal-canada,intermediate_singles,Intermediate Singles,net,singles,4,complete,
2008-2008-pro-kicker-montreal-canada,open_doubles,Open Doubles,net,doubles,1,complete,
2008-2008-pro-kicker-montreal-canada,open_singles,Open Singles,net,singles,2,complete,
2008-2008-pro-kicker-montreal-canada,intermediate_singles,Intermediate Singles,net,singles,3,complete,
2008-2008-second-city-chicago-usa,singles_net,Singles Net,net,singles,1,complete,
2008-2008-second-city-chicago-usa,doubles_net,Doubles Net,net,doubles,2,complete,
2008-2008-windy-city-chicago-usa,intermediate_singles_net,Intermediate Singles Net,net,singles,1,complete,
2008-2008-windy-city-chicago-usa,open_singles_net,Open Singles Net,net,singles,2,complete,
2008-2008-windy-city-chicago-usa,open_doubles_net,Open Doubles Net,net,doubles,3,complete,
2008-2008-windy-city-chicago-usa,golf,Golf,golf,singles,4,complete,
2008-todexon-9-prague-czech-republic,open_singles_routines,Open Singles Routines,freestyle,singles,1,complete,
2008-todexon-9-prague-czech-republic,womens_singles_routines,Women's Singles Routines,freestyle,singles,2,complete,
2008-todexon-9-prague-czech-republic,intermediate_singles_routines,Intermediate Singles Routines,freestyle,singles,3,complete,
2008-us-open-portland-usa,intermediate_big_trick,Intermediate Big Trick,freestyle,singles,1,complete,
2008-us-open-portland-usa,womens_big_trick,Women's Big Trick,freestyle,singles,2,complete,
2008-us-open-portland-usa,open_big_trick,Open Big Trick,freestyle,singles,3,complete,
2008-us-open-portland-usa,intermediate_sick_3,Intermediate Sick 3,freestyle,singles,4,complete,
2008-us-open-portland-usa,womens_sick_3,Women's Sick 3,freestyle,singles,5,partial,
2008-us-open-portland-usa,open_sick_3,Open Sick 3,freestyle,singles,6,complete,
2008-us-open-portland-usa,intermediate_shred_30,Intermediate Shred 30,freestyle,singles,7,complete,
2008-us-open-portland-usa,womens_shred_30,Women's Shred 30,freestyle,singles,8,complete,
2008-us-open-portland-usa,open_shred_30,Open Shred 30,freestyle,singles,9,complete,
2008-us-open-portland-usa,circle,Circle,freestyle,singles,10,complete,
2008-us-open-portland-usa,intermediate_routines,Intermediate Routines,freestyle,singles,11,complete,
2008-us-open-portland-usa,womens_routines,Women's Routines,freestyle,singles,12,complete,
2008-us-open-portland-usa,open_routines,Open Routines,freestyle,singles,13,complete,
2008-us-open-portland-usa,open_singles_net,Open Singles Net,net,singles,14,,
2008-us-open-portland-usa,open_doubles_net,Open Doubles Net,net,doubles,15,,
2008-us-open-portland-usa,intermediate_singles_net,Intermediate Singles Net,net,singles,16,complete,
2008-us-open-portland-usa,intermediate_doubles_net,Intermediate Doubles Net,net,doubles,17,complete,
2008-zocha-jam-2008-wroc-aw-poland,singles_net,Singles Net,net,singles,1,complete,
2008-zocha-jam-2008-wroc-aw-poland,intermediate_freestyle,Intermediate Freestyle,freestyle,singles,2,complete,
2008-zocha-jam-2008-wroc-aw-poland,women_freestyle,Women Freestyle,freestyle,singles,3,complete,
2008-zocha-jam-2008-wroc-aw-poland,open_freestyle,Open Freestyle,freestyle,singles,4,mostly_complete,
2008-zocha-jam-2008-wroc-aw-poland,shred30,Shred30,freestyle,singles,5,complete,
2008-zocha-jam-2008-wroc-aw-poland,sick3,Sick3,freestyle,singles,6,complete,
2008-zocha-jam-2008-wroc-aw-poland,request_contest,Request Contest,freestyle,singles,7,complete,
2008-zocha-jam-2008-wroc-aw-poland,2_square,2 Square,sideline,singles,8,complete,
2008-zocha-jam-2008-wroc-aw-poland,footbag_golf,Footbag Golf,golf,singles,9,complete,
2008-zocha-jam-2008-wroc-aw-poland,circle_contest,Circle Contest,freestyle,singles,10,complete,
2009-mud-island-belt-memphis-usa,open_doubles_rankings,Open Doubles Rankings,net,doubles,1,complete,
2009-mud-island-belt-memphis-usa,open_singles_rankings,Open Singles Rankings,net,singles,2,complete,
2009-championships-strzelin-poland,unknown,Unknown,unknown,singles,1,complete,
2009-championships-strzelin-poland,open_singles_net,Open Singles Net,net,singles,2,complete,
2009-championships-strzelin-poland,open_doubles_net,Open Doubles Net,net,doubles,3,complete,
2009-championships-strzelin-poland,womens_singles_net,Women's Singles Net,net,singles,4,complete,
2009-championships-strzelin-poland,womens_doubles_net,Women's Doubles Net,net,doubles,5,complete,
2009-championships-strzelin-poland,open_mixed_doubles_net,Open Mixed Doubles Net,net,doubles,6,complete,
2009-championships-strzelin-poland,intermediate_singles_net,Intermediate Singles Net,net,singles,7,complete,
2009-championships-strzelin-poland,intermediate_doubles_net,Intermediate Doubles Net,net,doubles,8,complete,
2009-championships-strzelin-poland,open_singles_freestyle,Open Singles Freestyle,freestyle,singles,9,partial,
2009-championships-strzelin-poland,open_doubles_freestyle,Open Doubles Freestyle,freestyle,doubles,10,complete,
2009-championships-strzelin-poland,womens_singles_freestyle,Women's Singles Freestyle,freestyle,singles,11,complete,
2009-championships-strzelin-poland,open_mixed_doubles_freestyle,Open Mixed Doubles Freestyle,freestyle,doubles,12,complete,
2009-championships-strzelin-poland,intermediate_singles_freestyle,Intermediate Singles Freestyle,freestyle,singles,13,complete,
2009-championships-strzelin-poland,open_shred_30_final,Open Shred:30 Final,freestyle,singles,14,complete,
2009-championships-strzelin-poland,open_circle_contest,Open Circle Contest,freestyle,singles,15,partial,
2009-championships-strzelin-poland,open_request_contest,Open Request Contest,freestyle,singles,16,complete,
2009-championships-strzelin-poland,open_singles_golf,Open Singles Golf,golf,singles,17,complete,
2009-championships-college-park-usa,routines,Routines,freestyle,singles,1,complete,
2009-championships-college-park-usa,circle,Circle,freestyle,singles,2,complete,
2009-championships-college-park-usa,by_request_contest,By Request Contest,freestyle,singles,3,complete,
2009-championships-college-park-usa,singles,Singles,freestyle,singles,4,complete,
2009-championships-college-park-usa,doubles,Doubles,freestyle,doubles,5,complete,
2009-championships-college-park-usa,intermediate,Intermediate,freestyle,singles,6,complete,
2009-championships-nantes-france,singles_freestyle,Singles Freestyle,freestyle,singles,1,complete,
2009-championships-nantes-france,open_singles_net,Open Singles Net,net,singles,2,complete,
2009-championships-nantes-france,open_doubles_net,Open Doubles Net,net,doubles,3,complete,
2009-championships-nantes-france,mixed_doubles_net,Mixed Doubles Net,net,doubles,4,complete,
2009-championships-nantes-france,womens_singles_net,Women's Singles Net,net,singles,5,complete,
2009-2009-green-cup-san-francisco-usa,open_doubles_net,Open Doubles Net,net,doubles,1,complete,
2009-2009-green-cup-san-francisco-usa,open_singles_net,Open Singles Net,net,singles,2,complete,
2009-2009-green-cup-san-francisco-usa,mixed_doubles_net,Mixed Doubles Net,net,doubles,3,complete,
2009-championships-houston-usa,open_men_speed_consecutive_50,Open Men Speed Consecutive 50,sideline,singles,1,complete,
2009-championships-houston-usa,open_women_speed_consecutive_50,Open Women Speed Consecutive 50,sideline,singles,2,complete,
2009-championships-houston-usa,open_men_speed_consecutive_100,Open Men Speed Consecutive 100,sideline,singles,3,complete,
2009-championships-houston-usa,open_women_speed_consecutive_100,Open Women Speed Consecutive 100,sideline,singles,4,complete,
2009-championships-houston-usa,open_doubles_net,Open Doubles Net,net,doubles,5,complete,
2009-championships-houston-usa,mixed_doubles_net,Mixed Doubles Net,net,doubles,6,complete,
2009-championships-houston-usa,singles_freestyle,Singles Freestyle,freestyle,singles,7,complete,
2009-championships-houston-usa,open_golf,Open Golf,golf,singles,8,complete,
2009-us-open-portland-usa,womens_doubles_net_4_teams,Women's Doubles Net: 4 Teams,net,doubles,1,complete,
2009-us-open-portland-usa,mixed_doubles_net_10_teams,Mixed Doubles Net: 10 Teams,net,doubles,2,complete,
2009-us-open-portland-usa,open_doubles_net_7_teams,Open Doubles Net: 7 Teams,net,doubles,3,complete,
2009-us-open-portland-usa,open_singles_net_8_players,Open Singles Net: 8 Players,net,singles,4,complete,
2009-us-open-portland-usa,intermediate_singles_net_6_players,Intermediate Singles Net: 6 Players,net,singles,5,complete,
2009-us-open-portland-usa,intermediate_doubles_net_4_teams,Intermediate Doubles Net: 4 Teams,net,doubles,6,complete,
2009-us-open-vancouver-usa,open_performance_routines,Open Performance Routines,freestyle,singles,1,complete,
2009-us-open-vancouver-usa,womens_performance_routines,Women's Performance Routines,freestyle,singles,2,complete,
2009-us-open-vancouver-usa,intermediate_routines,Intermediate Routines,freestyle,singles,3,complete,
2009-us-open-vancouver-usa,open_circle,Open Circle,freestyle,singles,4,complete,
2009-us-open-vancouver-usa,womens_circle,Women's Circle,freestyle,singles,5,complete,
2009-us-open-vancouver-usa,request_competition,Request Competition,freestyle,singles,6,complete,
2009-us-open-vancouver-usa,five_minute_consecutive_timed_kick,Five Minute Consecutive Timed Kick,sideline,singles,7,complete,
2009-us-open-vancouver-usa,last_kicker_standing,Last Kicker Standing,freestyle,singles,8,complete,
2009-2009-windy-city-chicago-usa,singles,Singles,freestyle,singles,1,complete,
2009-2009-windy-city-chicago-usa,doubles,Doubles,freestyle,doubles,2,complete,
2009-open-vancouver-canada,open_singles,Open Singles,golf,singles,1,complete,
2009-open-vancouver-canada,open_doubles,Open Doubles,golf,doubles,2,complete,
2009-open-vancouver-canada,mixed_doubles,Mixed Doubles,golf,doubles,3,complete,
2009-open-vancouver-canada,golf,Golf,golf,singles,4,complete,
2009-25th-midwest-regionals-chicago-usa,open_singles_footbag_freestyle_routines,Open Singles Footbag Freestyle Routines,freestyle,singles,1,complete,
2009-25th-midwest-regionals-chicago-usa,open_circle_contest,Open Circle Contest,freestyle,singles,2,complete,
2009-25th-midwest-regionals-chicago-usa,intermediate_footbag_freestyle_routines,Intermediate Footbag Freestyle Routines,freestyle,singles,3,complete,
2009-25th-midwest-regionals-chicago-usa,intermediate_circle_contest,Intermediate Circle Contest,freestyle,singles,4,complete,
2009-worlds-berlin-germany,womens_singles_net,Women's Singles Net,net,singles,1,complete,
2009-worlds-berlin-germany,womens_doubles_net,Women's Doubles Net,net,doubles,2,complete,
2009-worlds-berlin-germany,mixed_doubles_net,Mixed Doubles Net,net,doubles,3,complete,
2009-worlds-berlin-germany,open_singles_net,Open Singles Net,net,singles,4,complete,
2009-worlds-berlin-germany,open_doubles_net,Open Doubles Net,net,doubles,5,complete,
2009-worlds-berlin-germany,masters_singles_net,Master's Singles Net,net,singles,6,complete,
2009-worlds-berlin-germany,masters_doubles_net,Master's Doubles Net,net,doubles,7,complete,
2009-worlds-berlin-germany,intermediate_singles_net,Intermediate Singles Net,net,singles,8,complete,
2009-worlds-berlin-germany,intermediate_doubles_net,Intermediate Doubles Net,net,doubles,9,complete,
2009-worlds-berlin-germany,open_request_contest,Open Request Contest,freestyle,singles,10,complete,
2009-worlds-berlin-germany,open_2_square,Open 2-Square,sideline,singles,11,complete,
2009-worlds-berlin-germany,open_golf,Open Golf,golf,singles,12,complete,
2009-worlds-berlin-germany,open_sick3_trick,Open Sick3-Trick,freestyle,singles,13,mostly_complete,
2009-worlds-berlin-germany,womens_open_shred_30,Women's Open Shred:30,freestyle,singles,14,complete,
2009-worlds-berlin-germany,open_shred_30,Open Shred:30,freestyle,singles,15,complete,
2009-worlds-berlin-germany,intermediate_singles_freestyle,Intermediate Singles Freestyle,freestyle,singles,16,complete,
2009-worlds-berlin-germany,open_mixed_doubles_freestyle,Open Mixed Doubles Freestyle,freestyle,doubles,17,complete,
2009-worlds-berlin-germany,open_doubles_freestyle,Open Doubles Freestyle,freestyle,doubles,18,complete,
2009-worlds-berlin-germany,womens_open_singles_freestyle,Women's Open Singles Freestyle,freestyle,singles,19,complete,
2009-worlds-berlin-germany,open_singles_freestyle,Open Singles Freestyle,freestyle,singles,20,complete,
2009-open-lausanne-switzerland,open_singles_routines,Open Singles Routines,freestyle,singles,1,complete,
2009-open-lausanne-switzerland,womens_singles_routines,Women's Singles Routines,freestyle,singles,2,complete,
2009-open-lausanne-switzerland,open_circle_contest,Open Circle Contest,freestyle,singles,3,mostly_complete,
2009-open-warsaw-poland,open_singles_routines,Open Singles Routines,freestyle,singles,1,mostly_complete,
2009-open-warsaw-poland,womens_singles_routines,Women's Singles Routines,freestyle,singles,2,complete,
2009-open-warsaw-poland,open_sick_3_trick,Open Sick 3-Trick,freestyle,singles,3,complete,
2009-open-warsaw-poland,open_circle_contest,Open Circle Contest,freestyle,singles,4,partial,
2009-open-warsaw-poland,open_2_square,Open 2-Square,sideline,singles,5,partial,
2009-championships-wiener-neustadt-austria,request_contest,Request Contest,freestyle,singles,1,complete,
2009-championships-wiener-neustadt-austria,sick_3,Sick 3,freestyle,singles,2,complete,
2009-championships-wiener-neustadt-austria,sick_1,Sick 1,freestyle,singles,3,complete,
2009-championships-wiener-neustadt-austria,shred_30,Shred 30,freestyle,singles,4,complete,
2009-championships-wiener-neustadt-austria,intermediate_freestyle_routines,Intermediate Freestyle Routines,freestyle,singles,5,complete,
2009-championships-wiener-neustadt-austria,open_women_freestyle_routines,Open Women Freestyle Routines,freestyle,singles,6,complete,
2009-championships-wiener-neustadt-austria,open_doubles_freestyle,Open Doubles Freestyle,freestyle,doubles,7,complete,
2009-championships-wiener-neustadt-austria,open_men_freestyle_routines,Open Men Freestyle Routines,freestyle,singles,8,complete,
2009-championships-wiener-neustadt-austria,open_singles_net,Open Singles Net,net,singles,9,complete,
2009-championships-wiener-neustadt-austria,open_doubles_net,Open Doubles Net,net,doubles,10,complete,
2009-end-winter-jam-wroc-aw-poland,sick_3,Sick 3,freestyle,singles,1,complete,
2009-end-winter-jam-wroc-aw-poland,request_contest,Request Contest,freestyle,singles,2,complete,
2009-end-winter-jam-wroc-aw-poland,circle_contest,Circle Contest,freestyle,singles,3,complete,
2009-end-winter-jam-wroc-aw-poland,2_square,2 Square,sideline,singles,4,complete,
2009-championships-naantali-finland,open_doubles_net,Open Doubles Net,net,doubles,1,complete,
2009-championships-naantali-finland,open_singles_net,Open Singles Net,net,singles,2,complete,
2009-championships-naantali-finland,mixed_doubles_net,Mixed Doubles Net,net,doubles,3,complete,
2009-championships-naantali-finland,open_freestyle_routines,Open Freestyle Routines,freestyle,singles,4,complete,
2009-championships-naantali-finland,intermediate_freestyle_routines,Intermediate Freestyle Routines,freestyle,singles,5,complete,
2009-championships-naantali-finland,shred_30,Shred 30,freestyle,singles,6,complete,
2009-championships-naantali-finland,circle_competition,Circle Competition,freestyle,singles,7,mostly_complete,
2009-open-stara-zagora-bulgaria,open_net_singles,Open Net Singles,net,singles,1,complete,
2009-open-stara-zagora-bulgaria,open_net_doubles,Open Net Doubles,net,doubles,2,complete,
2009-open-stara-zagora-bulgaria,freestyle,Freestyle,freestyle,singles,3,complete,
2009-open-frankfurt-germany,open_double_net,Open Double Net,net,doubles,1,complete,
2009-open-frankfurt-germany,open_cash_game_golf,Open Cash Game Golf,golf,singles,2,complete,
2009-frisbee-fest-moscow-russia,routine,Routine,freestyle,singles,1,complete,
2009-frisbee-fest-moscow-russia,circle,Circle,freestyle,singles,2,mostly_complete,
2009-frisbee-fest-moscow-russia,singles,Singles,net,singles,3,complete,
2009-frisbee-fest-moscow-russia,net_doubles,Net Doubles,net,doubles,4,complete,
2009-funtastik-summer-classic-harrisburg-usa,pro_single_net,Pro Single Net,net,singles,1,complete,
2009-funtastik-summer-classic-harrisburg-usa,pro_doubles_net,Pro Doubles Net,net,doubles,2,complete,
2009-funtastik-summer-classic-harrisburg-usa,masters_net,Masters Net,net,singles,3,complete,
2009-funtastik-summer-classic-harrisburg-usa,pro_freestyle_single,Pro Freestyle- Single,freestyle,singles,4,complete,
2009-funtastik-summer-classic-harrisburg-usa,pro_golf,Pro Golf,golf,singles,5,complete,
2009-funtastik-summer-classic-harrisburg-usa,singles_net_intermediate,Singles Net- Intermediate,net,singles,6,complete,
2009-funtastik-summer-classic-harrisburg-usa,doubles_net_intermediate,Doubles Net- Intermediate,net,doubles,7,complete,
2009-funtastik-summer-classic-harrisburg-usa,freestyle_amateur_intermediate,Freestyle-Amateur/Intermediate,freestyle,singles,8,complete,
2009-championships-hamburg-germany,open_singles_net,Open Singles Net,net,singles,1,complete,
2009-championships-hamburg-germany,open_doubles_net,Open Doubles Net,net,doubles,2,complete,
2009-championships-hamburg-germany,open_freetyle,Open Freetyle,net,singles,3,complete,
2009-championships-hamburg-germany,footbag_golf,Footbag Golf,golf,singles,4,complete,
2009-championships-hamburg-germany,interm_single_net,Interm. Single Net,net,singles,5,complete,
2009-championships-hamburg-germany,interm_double_net,Interm. Double Net,net,doubles,6,complete,
2009-championships-hamburg-germany,interm_freestyle,Interm. Freestyle,freestyle,singles,7,complete,
2009-open-helsinki-finland,doubles_net,Doubles Net,net,doubles,1,complete,
2009-open-helsinki-finland,singles_net,Singles Net,net,singles,2,mostly_complete,
2009-open-helsinki-finland,request_contest,Request Contest,freestyle,singles,3,complete,
2009-championships-bogot-colombia,open_net_singles,Open Net Singles,net,singles,1,complete,
2009-championships-bogot-colombia,open_net_doubles,Open Net Doubles,net,doubles,2,complete,
2009-open-montreal-canada,open_singles_routines,Open Singles Routines,freestyle,singles,1,complete,
2009-open-montreal-canada,open_circle_contest,Open Circle Contest,freestyle,singles,2,complete,
2009-jfk-march-mayhem-jyv-skyl-finland,open_doubles_net,Open Doubles Net,net,doubles,1,complete,
2009-jfk-battle-jyv-skyl-finland,open_doubles_net,Open Doubles Net,net,doubles,1,complete,
2009-jfk-battle-jyv-skyl-finland,open_singles_net,Open Singles Net,net,singles,2,complete,
2009-kick-volley-01-montr-al-canada,open_doubles,Open Doubles,net,doubles,1,complete,
2009-kick-volley-01-montr-al-canada,intermediate_doubles,Intermediate Doubles,net,doubles,2,complete,
2009-montreal-end-summer-montreal-canada,2_square,2-Square,sideline,singles,1,complete,
2009-championships-montreal-canada,pro,Pro,net,singles,1,complete,
2009-championships-montreal-canada,intermediate,Intermediate,net,singles,2,complete,
2009-open-chandler-usa,open_singles_net,Open Singles Net,net,singles,1,mostly_complete,
2009-open-chandler-usa,open_doubles_net,Open Doubles Net,net,doubles,2,complete,
2009-championships-bia-ystok-poland,open_singles_net,Open Singles Net,net,singles,1,complete,
2009-championships-bia-ystok-poland,open_doubles_net,Open Doubles Net,net,doubles,2,complete,
2009-championships-bia-ystok-poland,open_golf,Open Golf,golf,singles,3,mostly_complete,
2009-championships-bia-ystok-poland,intermediate_freestyle,Intermediate Freestyle,freestyle,singles,4,complete,
2009-championships-bia-ystok-poland,open_2_squares,Open 2 Squares,sideline,singles,5,complete,
2009-championships-bia-ystok-poland,womens_choreographed_routines,Women's Choreographed Routines,freestyle,singles,6,complete,
2009-championships-bia-ystok-poland,open_singles_choreographed_routines,Open Singles Choreographed Routines,freestyle,singles,7,complete,
2009-championships-bia-ystok-poland,open_shred_30,Open Shred 30,freestyle,singles,8,complete,
2009-championships-bia-ystok-poland,open_sick_3,Open Sick 3,freestyle,singles,9,complete,
2009-championships-bia-ystok-poland,open_request_contest,Open Request Contest,freestyle,singles,10,complete,
2009-championships-bia-ystok-poland,open_doubles_choreographed_routines,Open Doubles Choreographed Routines,freestyle,doubles,11,complete,
2009-open-prague-czech-republic,singles,Singles,net,singles,1,complete,
2009-open-prague-czech-republic,doubles,Doubles,net,doubles,2,complete,
2009-rnh-contest-2009-paris-france,results_open_doubles_net,Results Open Doubles Net,net,doubles,1,complete,
2009-rnh-contest-2009-paris-france,results_open_singles_net,Results Open Singles Net,net,singles,2,complete,
2009-rnh-contest-2009-paris-france,results_mixed_doubles_net,Results Mixed Doubles Net,net,doubles,3,complete,
2009-rnh-contest-2009-paris-france,results_open_circle,Results Open Circle,freestyle,singles,4,complete,
2009-rnh-contest-2009-paris-france,initial_seeding_open_doubles_net,Initial Seeding Open Doubles Net,net,doubles,5,complete,
2009-rnh-contest-2009-paris-france,initial_seeding_open_singles_net,Initial Seeding Open Singles Net,net,singles,6,complete,
2009-rnh-contest-2009-paris-france,mixed_doubles_net,Mixed Doubles Net,net,doubles,7,complete,
2009-texas-statewide-2009-austin-usa,golf,Golf,golf,singles,1,complete,
2009-texas-statewide-2009-austin-usa,open_doubles_net_7_teams,Open Doubles Net - 7 Teams,net,doubles,2,complete,
2009-texas-statewide-2009-austin-usa,open_singles_net_6_competitors,Open Singles Net - 6 Competitors,net,singles,3,complete,
2009-texas-statewide-2009-austin-usa,mixed_doubles_net_3_teams,Mixed Doubles Net - 3 Teams,net,doubles,4,complete,
2009-nationals-sydney-australia,open_singles_routines,Open Singles Routines,freestyle,singles,1,complete,
2009-nationals-sydney-australia,open_shred_30,Open Shred:30,freestyle,singles,2,complete,
2009-nationals-sydney-australia,open_sick_3_trick,Open Sick 3-Trick,freestyle,singles,3,complete,
2009-nationals-sydney-australia,open_circle_contest,Open Circle Contest,freestyle,singles,4,complete,
2009-akisphere-2009-presented-montreal-canada,singles,Singles,net,singles,1,complete,
2009-akisphere-2009-presented-montreal-canada,doubles,Doubles,net,doubles,2,complete,
2009-todexon-10-prague-czech-republic,open_singles_routines,Open Singles Routines,freestyle,singles,1,partial,
2009-todexon-10-prague-czech-republic,womens_singles_routines,Women's Singles Routines,freestyle,singles,2,complete,
2009-todexon-10-prague-czech-republic,open_singles_freestyle,Open Singles Freestyle,freestyle,singles,3,partial,
2009-todexon-10-prague-czech-republic,women_singles,Women Singles,freestyle,singles,4,complete,
2009-todexon-10-prague-czech-republic,intermediate_freestyle,Intermediate Freestyle,freestyle,singles,5,complete,
2009-todexon-10-prague-czech-republic,open_doubles_freestyle,Open Doubles Freestyle,freestyle,doubles,6,complete,
2009-open-turku-finland,open_doubles_net,Open Doubles Net,net,doubles,1,complete,
2009-open-turku-finland,mixed_doubles_net,Mixed Doubles Net,net,doubles,2,complete,
2009-open-turku-finland,open_singles_net,Open Singles Net,net,singles,3,complete,
2009-x-pro-cup-caracas-venezuela,singles,Singles,net,singles,1,complete,
2009-x-pro-cup-caracas-venezuela,final_results_doubles,Final Results Doubles,net,doubles,2,complete,
2009-zocha-jam-2009-wroc-aw-poland,doubles_net,Doubles Net,net,doubles,1,complete,
