event_key,discipline_key,placement,participant_order,display_name,person_id,team_person_key,notes
2003_eurochamp_frankfurt,open_singles_freestyle_38_player,21,4,Stefan Siegert,78d0c91f-b1ec-572e-855b-a7d3f706f8b7,,
2003_eurochamp_frankfurt,open_singles_freestyle_38_player,21,5,Tomas Laboutka,8f22bf52-7920-5746-9a5d-8930b5e1da81,,
2003_eurochamp_frankfurt,open_singles_freestyle_38_player,26,1,Alex Michelewski,f83826ed-30c2-5608-9dad-50453e899eff,,
2003_eurochamp_frankfurt,open_singles_freestyle_38_player,26,2,Chris Dubois,3425b94a-07d9-5c4e-b8b0-9b84da67a91d,,
2003_eurochamp_frankfurt,open_singles_freestyle_38_player,26,3,Damian Budzik,a3781ac2-c529-5316-b22b-2bdcfa67bb67,,
2003_eurochamp_frankfurt,open_singles_freestyle_38_player,26,4,Jakob Wagner,c90a00eb-95d7-5375-a769-b71cbce34d87,,
2003_eurochamp_frankfurt,open_singles_freestyle_38_player,26,5,Mads Neuhard,a2e48479-d15b-5bbd-aa6b-8a39e97b635a,,
2003_eurochamp_frankfurt,open_singles_freestyle_38_player,31,1,Ali Djastranj,e2a90d21-3f84-5e96-b568-8750b69ca493,,
2003_eurochamp_frankfurt,open_singles_freestyle_38_player,31,2,Grischa Tellenbach,ec1d5118-cd4b-591f-a84a-04bbe20868bc,,
2003_eurochamp_frankfurt,open_singles_freestyle_38_player,31,3,Jendrik Schroeder,7a3f85f4-98aa-59ca-ad5c-14e8febed0a3,,
2003_eurochamp_frankfurt,open_singles_freestyle_38_player,31,4,Mads Hole,18af8860-14e2-5e5f-9e9d-e940dbdfeec8,,
2003_eurochamp_frankfurt,open_singles_freestyle_38_player,31,5,Tomas Tyrpekl,97b4db80-0f51-5701-9dc2-aba083758a58,,
2003_eurochamp_frankfurt,open_singles_freestyle_38_player,36,1,Chris Reyer,4a9cce74-b91d-5e0a-91b9-c96136fb1f2e,,
2003_eurochamp_frankfurt,open_singles_freestyle_38_player,36,2,Sevi Fischer,f99d9f5d-c780-5d77-b3db-618bb590c479,,
2003_eurochamp_frankfurt,open_singles_freestyle_38_player,36,3,Vlad Eskenasy,ace0f85a-fff5-5fc2-b175-bea0fc903043,,
2003_eurochamp_frankfurt,open_singles_freestyle_women_15_player,1,1,Isabelle Widmer,bdd1f637-2375-503d-b2c3-01094f7ab049,,
2003_eurochamp_frankfurt,open_singles_freestyle_women_15_player,2,1,Nadine Beyeler,7d5a5f40-0f4c-5c3e-ae53-f2d1aed6af19,,
2003_eurochamp_frankfurt,open_singles_freestyle_women_15_player,3,1,Jule Böhm,1cf1eda3-ba6d-5074-aaa7-85e6c5bb6567,,
2003_eurochamp_frankfurt,open_singles_freestyle_women_15_player,4,1,Caroline Bourgoin,13f2e206-6318-590d-b2a3-e9b90fc94c3c,,
2003_eurochamp_frankfurt,open_singles_freestyle_women_15_player,5,1,Hannia Mickiewicz,d31ec18e-4fa1-5538-8eac-b7d5fcab24c6,,
2003_eurochamp_frankfurt,open_singles_freestyle_women_15_player,6,1,Josefine Schwengbeck,667cf39a-beb3-5c45-bfdd-970902270364,,
2003_eurochamp_frankfurt,open_singles_freestyle_women_15_player,7,1,Anne Busch,c7308982-a2af-598b-baf9-a0515c121cf7,,
2003_eurochamp_frankfurt,open_singles_freestyle_women_15_player,8,1,Lisa Thygesen,d293d3d0-5f1d-5ce0-ac62-ad71d936c3f4,,
2003_eurochamp_frankfurt,open_singles_freestyle_women_15_player,9,1,Rafaela Cholette,6d4011c6-1926-58f6-8826-db3d4f532796,,
2003_eurochamp_frankfurt,open_singles_freestyle_women_15_player,10,1,Johanna Nigisch,ea605f22-107e-5bb7-9a85-a608e167038e,,
2003_eurochamp_frankfurt,open_singles_freestyle_women_15_player,10,2,Milli Rumpf,6edf1a1d-2066-557a-b820-c1e15787f2fd,,
2003_eurochamp_frankfurt,open_singles_freestyle_women_15_player,10,3,Verena Lenneis,205ca842-1055-506b-8c48-118afc6ae681,,
2003_eurochamp_frankfurt,open_singles_freestyle_women_15_player,13,1,Corina Giger,827f3d99-0101-511e-8212-d1e5945c18b2,,
2003_eurochamp_frankfurt,open_singles_freestyle_women_15_player,13,2,Nora Locher,2147dbe3-da70-55cd-a988-43bcec841389,,
2003_eurochamp_frankfurt,open_singles_freestyle_women_15_player,13,3,Rikke Villadsen,8bfb50d1-460d-5b18-a567-96df441d9066,,
2003_eurochamp_frankfurt,open_singles_net,1,1,John Leys,3b938feb-b4c7-59a1-929f-7b62be77c1ce,,
2003_eurochamp_frankfurt,open_singles_net,2,1,Andreas Wolff,a03090dc-7534-5454-aab3-f3a074f67d33,,
2003_eurochamp_frankfurt,open_singles_net,3,1,Jani Sakari Markkanen,0dee73bb-caed-5f5c-9c20-5ea946939871,,
2003_eurochamp_frankfurt,open_singles_net,4,1,Jukka Peltola,75ffbeae-598c-5593-8e64-b3163c809b9c,,
2003_eurochamp_frankfurt,shred_contest_12_player,1,1,Vaclav Klouda,98ce4e04-05ca-56ca-b8c6-83f51c164c89,,
2003_eurochamp_frankfurt,shred_contest_12_player,2,1,Honza Weber,0c03e968-f8b4-58fa-94d9-7c5094645d7a,,
2003_eurochamp_frankfurt,shred_contest_12_player,3,1,Sunil Jani,8f15594c-f3f9-53d9-bfe5-409e746b7c29,,
2003_eurochamp_frankfurt,shred_contest_12_player,4,1,Yves Kreil,b274fbcc-9283-5e2e-9c68-704f3212796e,,
2003_eurochamp_frankfurt,shred_contest_12_player,5,1,Ales Zelinka,f2e73bec-d859-51b9-8312-edb5a473e83e,,
2003_eurochamp_frankfurt,shred_contest_12_player,6,1,Felix Zenger,04a43526-37ba-5ea0-a01c-8e357a694c42,,
2003_eurochamp_frankfurt,shred_contest_12_player,7,1,Eliot Piltz Galán,1685a8aa-0446-562c-bfe0-186e50c8c93b,,
2003_eurochamp_frankfurt,shred_contest_12_player,8,1,Michal Danek,5e37b75c-a609-52d6-bc6f-a327599b56db,,
2003_eurochamp_frankfurt,shred_contest_12_player,9,1,Tuukka Antikainen,dfd9c592-0f50-582b-8e8c-fcb60d9c2bb8,,
2003_eurochamp_frankfurt,shred_contest_12_player,10,1,Paul Cronjaeger,be1b4187-c73a-58a6-beb7-1bba61be3f28,,
2003_eurochamp_frankfurt,shred_contest_12_player,11,1,Pavel Cerveny,23462c9a-29d4-578f-9cfc-19d9ba086f45,,
2003_eurochamp_frankfurt,shred_contest_12_player,12,1,Stefan Siegert,78d0c91f-b1ec-572e-855b-a7d3f706f8b7,,
2003_eurochamp_frankfurt,sick_3,1,1,Vaclav Klouda,98ce4e04-05ca-56ca-b8c6-83f51c164c89,,
2003_eurochamp_frankfurt,sick_3,2,1,Ales Zelinka,f2e73bec-d859-51b9-8312-edb5a473e83e,,
2003_eurochamp_frankfurt,sick_3,3,1,Honza Weber,0c03e968-f8b4-58fa-94d9-7c5094645d7a,,
2003_finnish,intermediate_doubles_net,1,1,Jimmy Perttunen,4d9e21d4-57e5-5794-9c5c-a9039d213920,,
2003_finnish,intermediate_doubles_net,1,2,Timo Vorne,5d0a7015-9291-561a-aad6-a1ac57d3454d,,
2003_finnish,intermediate_doubles_net,2,1,Iisak Liukko,e0ff5af1-8b97-5b29-af49-1792c3746c0f,,
2003_finnish,intermediate_doubles_net,2,2,Sakarias Liukko,a7b5d479-6c69-58fe-be82-ecef17c80069,,
2003_finnish,intermediate_doubles_net,3,1,Joona Koistinen,68470003-63c3-56a1-a0e3-23004628d469,,
2003_finnish,intermediate_doubles_net,3,2,Felix Zenger,04a43526-37ba-5ea0-a01c-8e357a694c42,,
2003_finnish,intermediate_freestyle,1,1,Lassi Taskinen,58584d2c-e3e4-5c85-a789-0450c30cc8b7,,
2003_finnish,intermediate_freestyle,2,1,Mikko Haario,f9533917-552d-5cc4-b43d-6b205fa79715,,
2003_finnish,intermediate_freestyle,3,1,Ninni Liukko,9aca54b3-8989-5d9e-8ca3-b5420d233d8f,,
2003_finnish,intermediate_singles_net,1,1,Jimmy Perttunen,4d9e21d4-57e5-5794-9c5c-a9039d213920,,
2003_finnish,intermediate_singles_net,2,1,Sakarias Liukko,a7b5d479-6c69-58fe-be82-ecef17c80069,,
2003_finnish,intermediate_singles_net,3,1,Sampsa Purhonen,b7652d72-1535-5538-8b77-fc90a9ac6b2e,,
2003_finnish,open_shred,1,1,Felix Zenger,04a43526-37ba-5ea0-a01c-8e357a694c42,,
2003_finnish,open_shred,2,1,Juho Marjo,97d088ee-48f7-5920-b973-94cc1deb0b66,,
2003_finnish,open_shred,3,1,Toni Pääkkönen,98945320-03c6-5cb1-8dbd-886ce1019bb9,,
2003_finnish,open_shred,4,1,Mikko Lepisto,8e2c07e2-aeb8-5325-be31-ffcc452944ec,,
2003_finnish,open_shred,5,1,Jere Linnanen,fc3f381a-650e-5582-910d-6a83702e9dae,,
2003_finnish,open_shred,6,1,Janne Pesonen,0f6326d1-3099-5489-b003-2e4b9d876292,,
2003_finnish,open_shred,7,1,Jere Vainikka,ce36ad7d-05ea-5a90-b194-e8683a75d97c,,
2003_finnish,open_shred,8,1,Markus Tyrni,08bd5f1f-d89a-5f21-a450-9b486b2aeb9b,,
2003_finnish,pro_doubles_net,1,1,Tuomas Karki,e7937047-c7f1-5739-bb84-aceb23c17dd7,,
2003_finnish,pro_doubles_net,1,2,Olli Savoilainen,40230308-63ab-53ca-bea5-419ac7940818,,
2003_finnish,pro_doubles_net,2,1,Jani Markkanen,e622a3c5-5cb8-5388-8428-45f726d65aea,,
2003_finnish,pro_doubles_net,2,2,Jukka Peltola,75ffbeae-598c-5593-8e64-b3163c809b9c,,
2003_finnish,pro_doubles_net,3,1,Oskari Forsten,99c34237-0b11-5547-975b-038ff70b8b13,,
2003_finnish,pro_doubles_net,3,2,Matti Pohjola,ddffefad-c620-55ab-b1bc-ca01939671c6,,
2003_finnish,pro_doubles_net,4,1,Unknown,,,
2003_finnish,pro_doubles_net,4,2,Janne Uusitalo,628bd3b2-335d-5fdb-bad2-b794d74ede90,,
2003_finnish,pro_doubles_net,5,1,Jarno Terho,d36407de-bb18-5470-b0a7-54e4e5758b62,,
2003_finnish,pro_doubles_net,5,2,Tapio Karhunen,447600ec-d319-51d8-b1e2-8017e4be0811,,
2003_finnish,pro_doubles_net,7,1,Otso Konttinen,74dce642-af57-51ea-82c4-9e400e906dc9,,
2003_finnish,pro_doubles_net,7,2,Jyri Ilama,8769fa9e-200a-505d-b008-889add42a38b,,
2003_finnish,pro_doubles_net,8,1,Mikko Inkinen,ddde2829-943a-5c04-8e95-ac2f34305b13,,
2003_finnish,pro_doubles_net,8,2,Jaakko Inkinen,58cca5c0-0120-5bf1-a40e-ae4f46712dc1,,
2003_finnish,pro_freestyle,1,1,Felix Zenger,04a43526-37ba-5ea0-a01c-8e357a694c42,,
2003_finnish,pro_freestyle,2,1,Lasse Salmenhaara,ee569024-9b98-5ae0-8f39-8f0a97d99dfa,,
2003_finnish,pro_freestyle,3,1,Juho Marjo,97d088ee-48f7-5920-b973-94cc1deb0b66,,
2003_finnish,pro_freestyle,4,1,Toni Pääkkönen,98945320-03c6-5cb1-8dbd-886ce1019bb9,,
2003_finnish,pro_freestyle,5,1,Tuukka Antikainen,dfd9c592-0f50-582b-8e8c-fcb60d9c2bb8,,
2003_finnish,pro_freestyle,6,1,Jere Linnanen,fc3f381a-650e-5582-910d-6a83702e9dae,,
2003_finnish,pro_freestyle,7,1,Oleg Donner,97290f88-58d9-5a3e-a593-ef02acf43ae5,,
2003_finnish,pro_freestyle,8,1,Mikko Lepisto,8e2c07e2-aeb8-5325-be31-ffcc452944ec,,
2003_finnish,pro_freestyle,9,1,Jere Vainikka,ce36ad7d-05ea-5a90-b194-e8683a75d97c,,
2003_finnish,pro_freestyle,10,1,Aaro Wichmann,b7a11079-a08c-5010-9f3f-35e35e46e966,,
2003_finnish,pro_singles_net,1,1,Jukka Peltola,75ffbeae-598c-5593-8e64-b3163c809b9c,,
2003_finnish,pro_singles_net,2,1,Janne Uusitalo,628bd3b2-335d-5fdb-bad2-b794d74ede90,,
2003_finnish,pro_singles_net,3,1,Jani Sakari Markkanen,0dee73bb-caed-5f5c-9c20-5ea946939871,,
2003_finnish,pro_singles_net,4,1,Oskari Forstén,111079c7-b085-530e-b4da-68e9b975803e,,
2003_finnish,pro_singles_net,5,1,Tapio Karhunen,447600ec-d319-51d8-b1e2-8017e4be0811,,
2003_finnish,pro_singles_net,6,1,Matti Pohjola,ddffefad-c620-55ab-b1bc-ca01939671c6,,
2003_footbagjam_ambridge,intermediate_big3,1,1,Danny Iachini,eb6c8019-8a66-5c39-942f-47e75377cc38,,
2003_footbagjam_ambridge,intermediate_big3,3,1,Nick Miller,c9fc7508-8c52-5188-b931-9ca02ee55ddc,,
2003_footbagjam_ambridge,intermediate_big_3,2,1,Dan Greer,4e7dc073-b469-5740-821c-76e0ee26a3d1,,
2003_footbagjam_ambridge,intermediate_shred30,1,1,Danny Iachini,eb6c8019-8a66-5c39-942f-47e75377cc38,,
2003_footbagjam_ambridge,intermediate_shred30,2,1,Dan Greer,4e7dc073-b469-5740-821c-76e0ee26a3d1,,
2003_footbagjam_ambridge,intermediate_shred30,3,1,Nick Miller,c9fc7508-8c52-5188-b931-9ca02ee55ddc,,
2003_footbagjam_ambridge,open_shred30,1,1,Brad Nelson,42cfb7b0-8f51-53ff-9721-f4ac4b909290,,
2003_footbagjam_ambridge,open_shred30,2,1,Caleb Abraham,ea4b97b8-2ee0-516b-94ce-ccdf349463da,,
2003_footbagjam_ambridge,open_shred30,3,1,Josh Benham,ffa33e63-f63b-5a7b-ab85-1b6f65151734,,
2003_footbagjam_copenhagen,golf,1,1,Tobias Larsen,7c17dac5-be0b-5fc2-a537-2c8d02be9019,,
2003_footbagjam_copenhagen,golf,2,1,Jakob Wagner,c90a00eb-95d7-5375-a769-b71cbce34d87,,
2003_footbagjam_copenhagen,intermediate_freestyle,1,1,Tobias Larsen,7c17dac5-be0b-5fc2-a537-2c8d02be9019,,
2003_footbagjam_copenhagen,intermediate_freestyle,2,1,Rasmus Rendsvig,b1dbcec6-2d10-55c9-878c-df0104ad5d2a,,
2003_footbagjam_copenhagen,intermediate_freestyle,3,1,Rune Lau Petersen,5b167927-eb2b-517d-86ff-73c3778feb1a,,
2003_footbagjam_copenhagen,intermediate_freestyle,4,1,Eske Rex,0800499c-ed12-5358-b47c-8e71914c9e47,,
2003_footbagjam_copenhagen,intermediate_freestyle,5,1,Peter Risum,2b29c4b2-0477-5a24-8b1e-cc5d24ff5003,,
2003_footbagjam_copenhagen,intermediate_freestyle,6,1,Michael Nielson,fee1cb85-f33e-525c-a1f1-7d7cf652d6d3,,
2003_footbagjam_copenhagen,open_double_net,1,1,Unknown,,,
2003_footbagjam_copenhagen,open_double_net,1,2,Jesper Hall,8fdae0cb-db8d-5b6e-85d8-36a5d71d8d1a,,
2003_footbagjam_copenhagen,open_double_net,2,1,Jakob Og Jesper Hall,217645c8-c379-5443-9370-0e62ca431435,,seq_from:1
2003_footbagjam_copenhagen,open_double_net,2,2,Bjarne Everberg,c273dfeb-2f82-5ffc-95d1-ad7f6544119b,,seq_from:1
2003_footbagjam_copenhagen,open_double_net,3,1,Benny Leick,d7070195-f1d4-50ec-b00a-e13088399b00,,seq_from:2
2003_footbagjam_copenhagen,open_double_net,3,2,Ole Snack,,,seq_from:2
2003_footbagjam_copenhagen,open_double_net,4,1,Ryan Mulroney,4cf390be-81e9-586c-95c7-aa90dd752ba8,,seq_from:3
2003_footbagjam_copenhagen,open_double_net,4,2,Mikkel Frederiksen,637957bf-f5f1-532a-851f-8f6bb5d6c16d,,seq_from:3
2003_footbagjam_copenhagen,open_double_net,5,1,Thomas Mortensen,,,seq_from:4
2003_footbagjam_copenhagen,open_double_net,5,2,Unknown,,,auto:ghost_partner;seq_from:4
2003_footbagjam_copenhagen,open_freestyle,1,1,Ryan Mulroney,4cf390be-81e9-586c-95c7-aa90dd752ba8,,
2003_footbagjam_copenhagen,open_freestyle,2,1,Paul Cronjaeger,be1b4187-c73a-58a6-beb7-1bba61be3f28,,
2003_footbagjam_copenhagen,open_freestyle,3,1,Matthias Lino Schmidt,f52e0fe8-4eff-5532-9af4-14124f1e92ee,,
2003_footbagjam_copenhagen,open_freestyle,4,1,Mads Neuhard,a2e48479-d15b-5bbd-aa6b-8a39e97b635a,,
2003_footbagjam_copenhagen,open_freestyle,5,1,Mads Hole,18af8860-14e2-5e5f-9e9d-e940dbdfeec8,,
2003_footbagjam_copenhagen,open_freestyle,6,1,Jakob Wagner,c90a00eb-95d7-5375-a769-b71cbce34d87,,
2003_footbagjam_copenhagen,open_single_net,1,1,Jakob Hall,998b1b7c-26da-5fd3-8957-4398616d55b9,,
2003_footbagjam_copenhagen,open_single_net,2,1,Benny Leick,d7070195-f1d4-50ec-b00a-e13088399b00,,
2003_footbagjam_copenhagen,open_single_net,3,1,Bjarne Everberg,c273dfeb-2f82-5ffc-95d1-ad7f6544119b,,
2003_footbagjam_copenhagen,open_single_net,4,1,Jesper Hall,8fdae0cb-db8d-5b6e-85d8-36a5d71d8d1a,,
2003_footbagjam_copenhagen,unknown,1,1,Mads Neuhard,a2e48479-d15b-5bbd-aa6b-8a39e97b635a,,
2003_footbagjam_copenhagen,unknown,2,1,Mads Hole,18af8860-14e2-5e5f-9e9d-e940dbdfeec8,,
2003_footbagjam_copenhagen,unknown,3,1,Emil Koefod,c962be4d-1c54-525f-91a2-dab6aa854417,,
2003_footbagjam_copenhagen,unknown,4,1,Soren Andersen,77352cf8-dfb5-57a1-953d-2c018f49cf9b,,
2003_footbagjam_copenhagen,womens_freestyle,1,1,Julia Böhm,db8cc373-cc56-52c8-8e51-588d6a86ba1e,,
2003_footbagjam_copenhagen,womens_freestyle,2,1,Lise Thygesen,43e31230-b102-5a58-a636-9da126870284,,
2003_footbagjam_copenhagen,womens_freestyle,3,1,Rikke Villadsen,8bfb50d1-460d-5b18-a567-96df441d9066,,
2003_footbagjam_frankfurt,doubles_net_open,1,1,Andreas Wolff,a03090dc-7534-5454-aab3-f3a074f67d33,,
2003_footbagjam_frankfurt,doubles_net_open,1,2,Henning Goetzke,f6e8bbc6-d43b-5e8d-a0b7-1b426b5e7dee,,
2003_footbagjam_frankfurt,doubles_net_open,2,1,Max Gerhardt,18d82973-e5e4-5c70-9fc5-3b878544e7e7,,
2003_footbagjam_frankfurt,doubles_net_open,2,2,Florian Goetze,ab966624-6643-5dea-b165-67e66af402f9,,
2003_footbagjam_frankfurt,doubles_net_open,3,1,Christian Löw,c859420d-4487-5539-8a89-7fd09956d790,,
2003_footbagjam_frankfurt,doubles_net_open,3,2,Phillip Schaefer,1ef51b9d-a795-592e-8d0c-46184f784bf4,,
2003_footbagjam_frankfurt,doubles_net_open,4,1,Sam Maleki,bbe820ff-f7f4-57c0-a254-efca1bbe33b0,,
2003_footbagjam_frankfurt,doubles_net_open,4,2,Patrick Schrickel,ee1aedfe-c34a-5e70-abf9-44650e1b1859,,
2003_footbagjam_frankfurt,doubles_net_open,5,1,Faris Barakat,0012c28e-3f60-5c87-8d19-869ef819e724,,
2003_footbagjam_frankfurt,doubles_net_open,5,2,Max Koendgen,e7cc97c0-2208-59de-88da-709faed573a2,,
2003_footbagjam_frankfurt,doubles_net_open,6,1,Aleksandar Dojci,ba1d648e-4e90-594f-ae88-ef73aa4627a1,,seq_from:5
2003_footbagjam_frankfurt,doubles_net_open,6,2,Markus Portenkirchner,2a5b8319-06ac-5238-b203-b8df84f91cad,,seq_from:5
2003_footbagjam_frankfurt,doubles_net_open,7,1,Thomas Forster,60ca5297-2589-5644-8853-22f80469dc44,,seq_from:5
2003_footbagjam_frankfurt,doubles_net_open,7,2,Yassin Khateeb,4f12fea1-3237-5a49-bc94-31fd3e10d91c,,seq_from:5
2003_footbagjam_frankfurt,doubles_net_open,8,1,Ullrich Haase,80c51a0e-411b-5ac2-95b2-a7cf47bbae7f,,seq_from:5
2003_footbagjam_frankfurt,doubles_net_open,8,2,Hannés Daniel,edcbfbae-aae6-51bf-aef4-41ae3cab0d19,,seq_from:5
2003_footbagjam_frankfurt,doubles_net_open,9,1,Tammo Rockel,ecf4cab4-a4f2-549d-85fb-5d8528db3948,,
2003_footbagjam_frankfurt,doubles_net_open,9,2,Yannik Rockel,13eafab7-f171-5550-822e-7a09d0fb031b,,
2003_footbagjam_frankfurt,doubles_net_open,10,1,Michael Müller,6e43f6db-7d45-5068-ac3d-5c150d250323,,seq_from:9
2003_footbagjam_frankfurt,doubles_net_open,10,2,Florian Vollmer,,,seq_from:9
2003_footbagjam_frankfurt,doubles_net_open,11,1,Eurik Lindner,fc767e35-5ca6-5aec-9080-269c6846e7fb,,seq_from:9
2003_footbagjam_frankfurt,doubles_net_open,11,2,Markus Kaspscak,c99369b7-39a1-5601-95ba-8669b3fd2528,,seq_from:9
2003_footbagjam_frankfurt,doubles_net_women,1,1,Lisa Uebele,ebad1497-e45b-538a-a18a-0a3cda5d730c,,
2003_footbagjam_frankfurt,doubles_net_women,1,2,Julia Dick,,,
2003_footbagjam_frankfurt,doubles_net_women,2,1,Fine Schwengbeck,93981cd5-55c5-5bc6-a418-3c9984e9cdb7,,
2003_footbagjam_frankfurt,doubles_net_women,2,2,Paula Vollmer,,,
2003_footbagjam_frankfurt,doubles_net_women,3,1,Carla Müller,,,
2003_footbagjam_frankfurt,doubles_net_women,3,2,Lolle Vollmer,,,
2003_footbagjam_frankfurt,singles_net_open,1,1,Florian Goetze,ab966624-6643-5dea-b165-67e66af402f9,,
2003_footbagjam_frankfurt,singles_net_open,2,1,Patrick Schrickel,ee1aedfe-c34a-5e70-abf9-44650e1b1859,,
2003_footbagjam_frankfurt,singles_net_open,3,1,Andreas Wolff,a03090dc-7534-5454-aab3-f3a074f67d33,,
2003_footbagjam_frankfurt,singles_net_open,4,1,Thomas Foerster,16209b8e-9f70-5a0c-afb5-1ac2173a7140,,
2003_footbagjam_frankfurt,singles_net_open,5,1,Aleksandar Dojci,ba1d648e-4e90-594f-ae88-ef73aa4627a1,,
2003_footbagjam_frankfurt,singles_net_open,5,2,Christian Löw,c859420d-4487-5539-8a89-7fd09956d790,,
2003_footbagjam_frankfurt,singles_net_open,5,3,Hannés Daniel,edcbfbae-aae6-51bf-aef4-41ae3cab0d19,,
2003_footbagjam_frankfurt,singles_net_open,5,4,Sam Maleki,bbe820ff-f7f4-57c0-a254-efca1bbe33b0,,
2003_footbagjam_frankfurt,singles_net_open,9,1,Eurik Lindner,fc767e35-5ca6-5aec-9080-269c6846e7fb,,
2003_footbagjam_frankfurt,singles_net_open,9,2,Faris Barakat,0012c28e-3f60-5c87-8d19-869ef819e724,,
2003_footbagjam_frankfurt,singles_net_open,9,3,Markus Kapszak,9c8376c9-68ea-572f-abe2-822871cf0e7b,,
2003_footbagjam_frankfurt,singles_net_open,9,4,Markus Portenkirchner,2a5b8319-06ac-5238-b203-b8df84f91cad,,
2003_footbagjam_frankfurt,singles_net_open,9,5,Max Gerhardt,18d82973-e5e4-5c70-9fc5-3b878544e7e7,,
2003_footbagjam_frankfurt,singles_net_open,9,6,Max Koendgen,e7cc97c0-2208-59de-88da-709faed573a2,,
2003_footbagjam_frankfurt,singles_net_open,9,7,Michael Müller,6e43f6db-7d45-5068-ac3d-5c150d250323,,
2003_footbagjam_frankfurt,singles_net_open,9,8,Phillip Schaefer,1ef51b9d-a795-592e-8d0c-46184f784bf4,,
2003_footbagjam_frankfurt,singles_net_open,9,9,Tammo Rockel,ecf4cab4-a4f2-549d-85fb-5d8528db3948,,
2003_footbagjam_frankfurt,singles_net_open,9,10,Uli Haase,0354318e-9155-5e89-85c4-058a9dcf310a,,
2003_footbagjam_frankfurt,singles_net_open,9,11,Yannik Rockel,13eafab7-f171-5550-822e-7a09d0fb031b,,
2003_footbagjam_frankfurt,singles_net_open,9,12,Yassin Khateeb,4f12fea1-3237-5a49-bc94-31fd3e10d91c,,
2003_footbagjam_zeil_am_main,german_ranking_open_freestyle,1,1,Paul Cronjaeger,be1b4187-c73a-58a6-beb7-1bba61be3f28,,
2003_footbagjam_zeil_am_main,german_ranking_open_freestyle,2,1,Jakob Wagner,c90a00eb-95d7-5375-a769-b71cbce34d87,,
2003_footbagjam_zeil_am_main,german_ranking_open_freestyle,3,1,Yves Kreil,b274fbcc-9283-5e2e-9c68-704f3212796e,,
2003_footbagjam_zeil_am_main,german_ranking_open_freestyle,4,1,Jan Zimmermann,4122d672-aba7-5e34-a94f-df9602413736,,
2003_footbagjam_zeil_am_main,german_ranking_open_freestyle,5,1,Matthias Schmidt,b369091f-f15d-57ab-8439-6550acfbde4c,,
2003_footbagjam_zeil_am_main,german_ranking_open_freestyle,6,1,Stefan Siegert,78d0c91f-b1ec-572e-855b-a7d3f706f8b7,,
2003_footbagjam_zeil_am_main,intermediate_freestyle,1,1,Max Kerkhoff,ce7e0e5a-0d7f-542c-8d5d-fb4895184909,,
2003_footbagjam_zeil_am_main,intermediate_freestyle,2,1,Daniel Schuldes,fa832884-a352-5334-93c8-d92c8af0e2dc,,
2003_footbagjam_zeil_am_main,intermediate_freestyle,3,1,Jochen Bauer,80b8a17d-8f44-5571-881e-cd86f3c5c49e,,
2003_footbagjam_zeil_am_main,intermediate_freestyle,4,1,Rico Böhme,7615cbad-eda1-5a2a-bff6-f63e883433e9,,
2003_footbagjam_zeil_am_main,intermediate_freestyle,5,1,Markus Kaspscak,c99369b7-39a1-5601-95ba-8669b3fd2528,,
2003_footbagjam_zeil_am_main,intermediate_freestyle,6,1,Torsten Schaefer,5a898a66-990c-5bb0-a0e4-fa74539c1b61,,
2003_footbagjam_zeil_am_main,open_doubles_net,1,1,Philipp Nierstheimer,05879ebc-11f6-5e12-940b-7a0d8dfbc145,,
2003_footbagjam_zeil_am_main,open_doubles_net,1,2,Patrick Schrickel,ee1aedfe-c34a-5e70-abf9-44650e1b1859,,
2003_footbagjam_zeil_am_main,open_doubles_net,2,1,Christian Loew,1805e38e-adb4-52ab-9d96-281024c565d9,,
2003_footbagjam_zeil_am_main,open_doubles_net,2,2,Phillip Schaefer,1ef51b9d-a795-592e-8d0c-46184f784bf4,,
2003_footbagjam_zeil_am_main,open_doubles_net,3,1,Florian Goetze,ab966624-6643-5dea-b165-67e66af402f9,,
2003_footbagjam_zeil_am_main,open_doubles_net,3,2,Max Gerhardt,18d82973-e5e4-5c70-9fc5-3b878544e7e7,,
2003_footbagjam_zeil_am_main,open_freestyle,1,1,Vašek Klouda,8b1e5ce1-b6be-58dd-90c3-02bafdb34ec6,,
2003_footbagjam_zeil_am_main,open_freestyle,2,1,Jan Weber,1e09ba09-ec4b-5961-8b95-e0d638dc4f5c,,
2003_footbagjam_zeil_am_main,open_freestyle,3,1,Paul Cronjaeger,be1b4187-c73a-58a6-beb7-1bba61be3f28,,
2003_footbagjam_zeil_am_main,open_freestyle,4,1,Jakob Wagner,c90a00eb-95d7-5375-a769-b71cbce34d87,,
2003_footbagjam_zeil_am_main,open_freestyle,5,1,Yves Kreil,b274fbcc-9283-5e2e-9c68-704f3212796e,,
2003_footbagjam_zeil_am_main,open_freestyle,6,1,Jan Zimmermann,4122d672-aba7-5e34-a94f-df9602413736,,
2003_footbagjam_zeil_am_main,open_freestyle,7,1,Matthias Schmidt,b369091f-f15d-57ab-8439-6550acfbde4c,,
2003_footbagjam_zeil_am_main,open_freestyle,8,1,Pavel Cerveny,23462c9a-29d4-578f-9cfc-19d9ba086f45,,
2003_footbagjam_zeil_am_main,open_freestyle,9,1,Jan Struz,28ed65ae-ea5e-5e04-bff5-97b8f71e6696,,
2003_footbagjam_zeil_am_main,open_freestyle,10,1,Stefan Siegert,78d0c91f-b1ec-572e-855b-a7d3f706f8b7,,
